Assigned Name,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 10,Round: 15,7.0,-18.89,20.03,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,251,10/19--Yes,6.0,20/07/2021 08:31:23,S:0.1=T3-S:0.6=T3-S:1.6=T3-S:2.6=T3-S:3.5=T3-S:4.7=T3-S:5.6=T3-S:6.1=T3-S:6.2=T3-S:6.3=T3-S:6.4=T3-S:6.5=T3-S:6.7=T3-S:6.8=T3-S:6.9=T4-S:7=T4--,-,--
Participant 11,Round: 15,10.0,19.5,65.55,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,254,11/12--Yes,13.0,20/07/2021 08:31:23,S:0.1=T4-S:0.2=T4-S:0.3=T4-S:0.5=T4-S:0.9=T4-S:1.6=T4-S:2.3=T4-S:2.7=T4-S:3.4=T4-S:4.7=T4-S:6=T5-S:6.6=T5-S:7.1=T5-S:7.4=T5-S:7.9=T5-S:8.5=T5-S:9=T5-S:9.7=T5-S:10=T5-S:9.9=T5-S:10=T6--,-,--
Participant 12,Round: 15,4.1,-26.04,2.18,,,,1,-,0,-,5.9,14,0.0,0.0,36.8,Exc,254,12/11--No,8.0,20/07/2021 08:31:23,S:4.1=T7--,-,--
Participant 13,Round: 15,10.0,1.73,47.78,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,248,13/16--Yes,6.0,20/07/2021 08:31:23,S:10=T5--,-,--
Participant 14,Round: 15,3.7,-24.65,1.51,,,,1,-,0,-,6.3,14,0.0,0.0,36.8,Exc,255,14/7--No,10.0,20/07/2021 08:31:23,S:0.1=T3-S:0.4=T3-S:0.6=T3-S:0.7=T3-S:0.8=T3-S:1=T3-S:1.1=T3-S:1.2=T3-S:1.3=T3-S:1.5=T3-S:1.6=T4-S:1.7=T4-S:1.8=T4-S:1.9=T4-S:2.3=T4-S:2.4=T4-S:2.5=T4-S:2.6=T4-S:2.7=T4-S:2.8=T4-S:2.9=T4-S:3=T4-S:3.1=T5-S:3.2=T5-S:3.3=T5-S:3.4=T5-S:3.5=T6-S:3.6=T6-S:3.8=T6-S:3.9=T6-S:3.8=T7-S:3.7=T8--,-,--
Participant 15,Round: 15,4.0,-18.62,9.11,,,,1,-,0,-,6.0,14,0.0,0.0,36.8,Exc,253,15/20--No,10.0,20/07/2021 08:31:23,S:0.1=T3-S:0.3=T3-S:0.6=T3-S:0.9=T3-S:1.1=T3-S:1.3=T3-S:1.5=T3-S:1.6=T3-S:1.7=T3-S:1.8=T4-S:1.9=T4-S:2=T4-S:2.2=T4-S:2.3=T4-S:2.4=T4-S:2.5=T4-S:2.6=T4-S:2.8=T4-S:2.9=T4-S:3=T4-S:3.1=T4-S:3.3=T4-S:3.4=T5-S:3.5=T5-S:3.8=T5-S:3.7=T5-S:3.6=T7-S:3.7=T8-S:3.8=T8-S:3.9=T8-S:4=T8--,-,--
Participant 16,Round: 15,9.0,-33.46,10.48,,,,1,-,0,-,1.0,14,0.0,0.0,36.8,Exc,248,16/13--No,10.0,20/07/2021 08:31:23,S:10=T3-S:9.1=T6-M:9=T8--,-,--
Participant 17,Round: 15,2.3,-27.25,-10.59,,,,1,-,0,-,7.7,14,0.0,0.0,36.8,Exc,249,17/1--No,14.0,20/07/2021 08:31:23,S:2.3=T3--,-,--
Participant 18,Round: 15,4.6,-17.56,12.96,,,,1,-,1,-,35.4,14,0.0,0.0,36.8,Exc,257,18/21--Yes,14.0,20/07/2021 08:31:23,S:4.6=T11--,-,--
Participant 19,Round: 15,3.0,-14.88,7.09,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,251,19/10--No,6.0,20/07/2021 08:31:23,S:3.1=T3-M:3=T4--,-,--
Participant 20,Round: 15,6.3,2.7,39.51,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,253,20/15--Yes,6.0,20/07/2021 08:31:23,S:6.5=T3-S:6.4=T4-S:6.3=T5--,-,--
Participant 21,Round: 15,2.7,-13.34,6.53,,,,1,-,0,-,7.3,14,0.0,0.0,36.8,Exc,257,21/18--No,3.0,20/07/2021 08:31:23,S:2.7=T2--,-,--
Participant 22,Round: 15,3.8,-30.25,-3.55,,,,1,-,1,-,36.2,14,0.0,0.0,36.8,Exc,252,22/8--Yes,9.0,20/07/2021 08:31:23,S:0.1=T3-S:2.4=T3-S:2.6=T3-S:2.8=T3-S:3.1=T3-S:3.2=T4-S:3.3=T4-S:3.4=T4-S:3.5=T4-S:3.6=T4-S:3.7=T4-S:3.8=T5-S:3.9=T5-S:3.8=T6--,-,--
Participant 1,Round: 16,5.0,34.83,67.02,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,266,1/14--Yes,6.0,20/07/2021 08:31:23,S:0.1=T3-S:1=T3-S:1.9=T3-S:2.9=T3-S:3.4=T3-S:3.6=T3-S:4=T3-S:4.5=T3-S:4.8=T3-P:4.9=T5-P:5=T5--,-,--
Participant 2,Round: 16,10.0,24.15,70.21,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,261,2/6--No,39.0,20/07/2021 08:31:23,P:0.1=T31-S:0.2=T37-S:1.3=T37-S:2=T37-S:2.7=T37-S:3.3=T37-S:3.8=T37-S:4.6=T37-S:6.1=T37-S:7.3=T37-S:7.9=T37-S:8.3=T37-S:8.7=T37-S:8.9=T37-S:9.3=T37-S:9.6=T37-S:10=T37--,-,--
Participant 3,Round: 16,10.0,-30.0,16.06,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,262,3/22--No,17.0,20/07/2021 08:31:23,S:0.1=T7-S:0.4=T7-S:0.5=T7-S:0.6=T7-S:0.7=T7-S:0.8=T7-S:1=T7-S:1.1=T7-S:1.2=T7-S:1.3=T8-S:1.4=T8-S:1.5=T8-S:1.6=T8-S:1.7=T8-S:1.8=T8-S:1.9=T8-S:2.2=T8-S:2.3=T8-S:2.4=T8-S:2.5=T8-S:2.6=T8-S:2.7=T8-S:2.8=T8-S:3=T8-S:3.2=T8-S:3.3=T8-S:3.4=T8-S:3.5=T8-S:3.7=T8-S:3.8=T8-S:3.9=T9-S:4=T9-S:4.2=T9-S:4.3=T9-S:4.4=T9-S:4.5=T9-S:4.6=T9-S:4.7=T9-S:4.8=T9-S:4.9=T9-S:5=T9-S:5.1=T10-S:5.2=T10-S:5.3=T10-S:5.4=T10-S:5.5=T10-S:5.6=T10-S:5.7=T10-S:5.9=T10-S:6=T10-S:6.2=T10-S:6.3=T10-S:6.4=T10-S:6.5=T10-S:6.6=T10-S:6.7=T10-S:6.8=T11-S:6.9=T11-S:7.1=T11-S:7.2=T11-S:7.3=T11-S:7.5=T11-S:7.7=T11-S:7.8=T11-S:8=T11-S:8.1=T11-S:8.2=T11-S:8.3=T11-S:8.4=T11-S:8.6=T11-S:8.8=T11-S:8.9=T11-S:9=T11-S:9.2=T11-S:9.3=T11-S:9.5=T11-S:9.6=T11-S:9.7=T11-S:9.8=T11-S:9.9=T11-S:10=T11--,-,--
Participant 4,Round: 16,10.0,28.95,75.01,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,264,4/11--Yes,3.0,20/07/2021 08:31:23,S:0.2=T2-S:4.9=T2-S:8.6=T2-S:9.9=T2-S:10=T2--,-,--
Participant 5,Round: 16,7.7,-34.49,6.33,,,,1,-,1,-,32.3,14,0.0,0.0,36.8,Exc,260,5/19--Yes,4.0,20/07/2021 08:31:23,S:7.7=T2--,-,--
Participant 6,Round: 16,10.0,28.23,74.28,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,261,6/2--Yes,11.0,20/07/2021 08:31:23,S:0.2=T8-S:1.3=T8-S:2=T8-S:3.6=T8-S:4.8=T8-S:5.6=T8-S:6.1=T8-S:6.6=T8-S:7=T8-S:7.7=T8-S:8.2=T8-S:8.8=T8-S:9.2=T8-S:9.6=T8-S:10=T8--,-,--
Participant 7,Round: 16,5.3,14.49,47.85,,,,1,-,1,-,34.7,14,0.0,0.0,36.8,Exc,263,7/9--Yes,9.0,20/07/2021 08:31:23,S:0.1=T3-S:0.2=T3-S:1.1=T3-S:3=T3-S:4.2=T3-S:5.3=T3-S:6.1=T3-S:6.4=T3-S:6.5=T3-S:6.3=T4-S:5.7=T4-S:5.3=T4-S:5.1=T4-S:5.2=T7-S:5.3=T7--,-,--
Participant 8,Round: 16,6.9,-8.78,29.85,,,,1,-,0,-,3.1,14,0.0,0.0,36.8,Exc,267,8/20--No,5.0,20/07/2021 08:31:23,S:6.9=T3--,-,--
Participant 9,Round: 16,7.0,6.36,45.28,,,,1,-,0,-,3.0,14,0.0,0.0,36.8,Exc,263,9/7--No,8.0,20/07/2021 08:31:23,S:0.1=T5-S:1.4=T5-S:2.4=T6-S:3.2=T6-S:4.1=T6-S:4.3=T6-S:4.4=T6-S:5=T6-S:5.8=T6-S:6.4=T6-S:6.7=T6-S:6.8=T6-S:6.9=T6-S:7=T6--,-,--
Participant 10,Round: 16,5.0,22.25,54.43,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,265,10/17--Yes,8.0,20/07/2021 08:31:23,S:0.1=T3-S:1=T3-S:2.1=T3-S:3.3=T3-S:4.1=T4-S:4.2=T4-S:4.3=T4-S:4.4=T4-S:4.6=T4-S:4.7=T4-S:4.8=T4-S:4.9=T4-S:5=T4-S:5.1=T4-S:5=T6--,-,--
Participant 11,Round: 16,10.0,-4.55,41.5,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,264,11/4--No,27.0,20/07/2021 08:31:23,S:0.2=T14-S:3.2=T14-S:5.2=T14-S:7.1=T14-S:7.8=T14-S:9.2=T14-S:10=T14--,-,--
Participant 12,Round: 16,7.1,-8.4,30.81,,,,1,-,0,-,2.9,14,0.0,0.0,36.8,Exc,259,12/16--No,5.0,20/07/2021 08:31:23,S:8=T2-S:7.1=T4--,-,--
Participant 13,Round: 16,10.0,28.49,74.54,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,268,13/21--Yes,41.0,20/07/2021 08:31:23,S:10=T3--,-,--
Participant 14,Round: 16,3.2,-31.74,-8.48,,,,1,-,0,-,6.8,14,0.0,0.0,36.8,Exc,266,14/1--No,11.0,20/07/2021 08:31:23,S:0.1=T4-S:1.3=T4-S:1.6=T4-S:1.7=T5-S:1.8=T5-S:1.9=T5-S:2=T5-S:2.1=T5-S:2.2=T5-S:2.3=T5-S:2.4=T5-S:2.5=T5-S:2.6=T6-S:2.7=T6-S:2.8=T6-S:2.9=T8-S:3.1=T8-S:3.2=T8--,-,--
Participant 15,Round: 16,2.0,-22.79,-8.92,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,258,15/18--No,7.0,20/07/2021 08:31:23,S:0.3=T4-S:0.8=T4-S:0.9=T4-S:1=T4-S:1.1=T4-S:1.4=T4-S:1.5=T4-S:1.6=T4-S:1.8=T4-S:1.9=T5-S:2=T5--,-,--
Participant 16,Round: 16,10.0,-1.27,44.78,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,259,16/12--Yes,10.0,20/07/2021 08:31:23,S:10=T4--,-,--
Participant 17,Round: 16,4.1,-2.33,25.89,,,,1,-,0,-,5.9,14,0.0,0.0,36.8,Exc,265,17/10--No,15.0,20/07/2021 08:31:23,S:4.1=T14--,-,--
Participant 18,Round: 16,5.1,-28.92,3.67,,,,1,-,1,-,34.9,14,0.0,0.0,36.8,Exc,258,18/15--Yes,8.0,20/07/2021 08:31:23,S:4.1=T4-S:5.1=T7--,-,--
Participant 19,Round: 16,2.0,-31.43,-17.57,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,260,19/5--No,6.0,20/07/2021 08:31:23,S:2.2=T3-M:2.1=T4-M:2=T5--,-,--
Participant 20,Round: 16,6.3,26.84,63.65,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,267,20/8--Yes,5.0,20/07/2021 08:31:23,S:6.4=T3-S:6.3=T4--,-,--
Participant 21,Round: 16,6.6,35.88,73.62,,,,1,-,0,-,3.4,14,0.0,0.0,36.8,Exc,268,21/13--No,3.0,20/07/2021 08:31:23,S:6.6=T1--,-,--
Participant 22,Round: 16,3.5,36.66,61.72,,,,1,-,1,-,36.5,14,0.0,0.0,36.8,Exc,262,22/3--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.9=T3-S:1=T3-S:1.1=T3-S:1.2=T3-S:1.3=T3-S:1.4=T3-S:1.5=T3-S:1.6=T3-S:1.7=T3-S:1.8=T3-S:1.9=T3-S:2=T4-S:2.1=T4-S:2.2=T4-S:2.3=T4-S:2.5=T4-S:2.6=T4-S:2.7=T4-S:2.8=T4-S:2.9=T4-S:3=T5-S:3.1=T5-S:3.2=T5-S:3.3=T5-S:3.4=T5-S:3.5=T5--,-,--
Participant 1,Round: 17,5.0,-15.35,16.84,,,,1,-,0,-,5.0,14,0.0,0.0,36.8,Exc,279,1/6--No,8.0,20/07/2021 08:31:23,S:0.1=T3-S:0.8=T3-S:1.3=T3-S:1.8=T3-S:2.8=T3-S:3.6=T3-S:4.1=T3-S:4.2=T3-S:4.3=T3-S:4.4=T3-S:4.5=T4-S:4.6=T4-S:4.5=T4-S:4.4=T4-S:4.2=T4-S:4.1=T4-S:4=T4-S:3.9=T4-S:4=T4-S:4.1=T5-S:4.2=T5-S:4.4=T5-S:4.7=T5-S:4.8=T5-S:4.9=T5-S:5=T5-S:5.1=T5-S:5=T6--,-,--
Participant 2,Round: 17,9.1,-22.27,21.89,,,,1,-,0,-,0.9,14,0.0,0.0,36.8,Exc,272,2/4--No,4.0,20/07/2021 08:31:23,S:9.1=T3--,-,--
Participant 3,Round: 17,9.6,-14.41,30.82,,,,1,-,0,-,0.4,14,0.0,0.0,36.8,Exc,274,3/19--No,35.0,20/07/2021 08:31:23,S:0.1=T17-S:0.3=T17-S:0.9=T17-S:1.9=T17-S:2.6=T17-S:3.4=T17-S:4.2=T17-S:5.2=T17-S:5.6=T17-S:5.7=T17-S:5.9=T17-S:6=T17-S:6.1=T17-S:6.2=T17-S:6.3=T17-S:6.5=T17-S:6.7=T18-S:6.8=T18-S:6.9=T18-S:7=T18-S:7.1=T18-S:7.2=T18-S:7.3=T18-S:7.4=T18-S:7.5=T18-S:7.6=T18-S:7.7=T18-S:7.8=T19-S:7.9=T19-S:8=T19-S:8.1=T19-S:8.2=T20-S:8.3=T20-S:8.4=T20-S:8.5=T22-S:8.6=T22-S:8.7=T23-S:8.8=T23-S:8.9=T25-S:9=T25-S:9.1=T25-S:9.2=T26-S:9.3=T26-S:9.4=T26-S:9.5=T31-S:9.6=T31--,-,--
Participant 4,Round: 17,10.0,5.07,51.12,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,272,4/2--Yes,4.0,20/07/2021 08:31:23,S:0.1=T2-S:1.3=T2-S:4.7=T2-S:6.6=T2-S:7.2=T2-S:7.8=T2-S:7.9=T2-S:8.4=T2-S:8.9=T2-S:9.4=T2-S:9.5=T2-S:9.6=T3-S:9.8=T3-S:9.9=T3-S:10=T3--,-,--
Participant 5,Round: 17,7.7,-20.53,20.29,,,,1,-,0,-,2.3,14,0.0,0.0,36.8,Exc,278,5/14--No,5.0,20/07/2021 08:31:23,S:7.7=T3--,-,--
Participant 6,Round: 17,10.0,22.31,68.36,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,279,6/1--Yes,48.0,20/07/2021 08:31:23,S:0.1=T46-S:0.6=T46-S:1.4=T46-S:2.6=T46-S:3.4=T46-S:4=T46-S:5.2=T46-S:6=T46-S:6.3=T46-S:6.7=T46-S:7.2=T46-S:7.9=T46-S:8.4=T46-S:8.9=T46-S:9.3=T46-S:9.7=T46-S:10=T46--,-,--
Participant 7,Round: 17,5.3,15.05,48.4,,,,1,-,1,-,34.7,14,0.0,0.0,36.8,Exc,270,7/21--Yes,7.0,20/07/2021 08:31:23,S:0.1=T2-S:1.4=T2-S:2.3=T2-S:3=T3-S:3.4=T3-S:3.7=T3-S:4=T3-S:4.1=T3-S:4.3=T3-S:4.6=T3-S:4.9=T3-S:5=T3-S:5.1=T3-S:5.2=T4-S:5.3=T5--,-,--
Participant 8,Round: 17,0.1,26.52,-19.53,,,,1,-,0,-,9.9,14,0.0,0.0,36.8,Exc,269,8/10--No,7.0,20/07/2021 08:31:23,P:0.1=T6--,-,--
Participant 9,Round: 17,7.0,-20.05,18.86,,,,1,-,0,-,3.0,14,0.0,0.0,36.8,Exc,276,9/16--No,11.0,20/07/2021 08:31:23,S:0.2=T3-S:1.9=T3-S:2.6=T3-S:3.9=T3-S:5.2=T3-S:5.8=T3-S:6.3=T4-S:6.8=T4-S:6.9=T4-S:7=T4-S:7.1=T4-M:7=T6--,-,--
Participant 10,Round: 17,7.0,0.22,39.14,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,269,10/8--Yes,8.0,20/07/2021 08:31:23,S:0.1=T2-S:0.7=T2-S:1.8=T2-S:3.2=T2-S:3.7=T3-S:4.2=T3-S:4.5=T3-S:5=T3-S:5.6=T3-S:5.8=T3-S:5.9=T3-S:6=T3-S:6.1=T3-S:6.2=T3-S:6.3=T3-S:6.4=T3-S:6.5=T3-S:6.6=T3-S:6.7=T3-S:6.8=T3-S:6.9=T3-S:7=T4-S:7.1=T4-S:7=T5--,-,--
Participant 11,Round: 17,10.0,1.37,47.42,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,271,11/18--Yes,5.0,20/07/2021 08:31:23,S:0.1=T3-S:0.3=T3-S:1.6=T3-S:5.7=T3-S:8.4=T3-S:9.5=T3-S:10=T3--,-,--
Participant 12,Round: 17,3.1,-23.23,-0.6,,,,1,-,1,-,36.9,14,0.0,0.0,36.8,Exc,277,12/15--Yes,53.0,20/07/2021 08:31:23,S:6.1=T13-S:3.2=T14-S:3.1=T42-S:3.2=T43-S:3.1=T44-S:3.2=T45-S:3.1=T45-S:3.2=T51-S:3.1=T51--,-,--
Participant 13,Round: 17,10.0,9.79,55.84,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,273,13/20--Yes,55.0,20/07/2021 08:31:23,S:10=T18--,-,--
Participant 14,Round: 17,3.7,23.7,49.86,,,,1,-,1,-,36.3,14,0.0,0.0,36.8,Exc,278,14/5--Yes,35.0,20/07/2021 08:31:23,S:0.1=T4-S:0.9=T4-S:1=T4-S:1.1=T4-S:1.2=T4-S:1.3=T4-S:1.4=T4-S:1.5=T4-S:1.6=T5-S:1.7=T5-S:1.8=T5-S:1.9=T5-S:2=T5-S:2.1=T5-S:2.2=T5-S:2.3=T5-S:2.4=T5-S:2.5=T5-S:2.6=T5-S:2.7=T5-S:2.8=T6-S:2.9=T6-S:3=T6-S:3.1=T6-S:3.2=T6-S:3.3=T15-S:3.4=T16-S:3.5=T33-S:3.6=T33-S:3.7=T33--,-,--
Participant 15,Round: 17,1.5,-11.18,-3.07,,,,1,-,0,-,8.5,14,0.0,0.0,36.8,Exc,277,15/12--No,24.0,20/07/2021 08:31:23,S:0.1=T20-S:0.6=T20-S:0.8=T20-S:1=T20-S:1.2=T20-S:1.3=T20-S:1.5=T20-S:1.6=T20-S:1.5=T22--,-,--
Participant 16,Round: 17,10.0,-4.18,41.88,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,276,16/9--Yes,10.0,20/07/2021 08:31:23,S:10=T5--,-,--
Participant 17,Round: 17,5.1,10.46,43.04,,,,1,-,1,-,34.9,14,0.0,0.0,36.8,Exc,275,17/22--Yes,23.0,20/07/2021 08:31:23,S:5.1=T15--,-,--
Participant 18,Round: 17,4.1,-23.17,5.05,,,,1,-,0,-,5.9,14,0.0,0.0,36.8,Exc,271,18/11--No,4.0,20/07/2021 08:31:23,S:4.1=T3--,-,--
Participant 19,Round: 17,3.0,19.87,41.84,,,,1,-,1,-,37.0,14,0.0,0.0,36.8,Exc,274,19/3--Yes,6.0,20/07/2021 08:31:23,S:3=T3--,-,--
Participant 20,Round: 17,6.3,11.12,47.93,,,,1,-,0,-,3.7,14,0.0,0.0,36.8,Exc,273,20/13--No,5.0,20/07/2021 08:31:23,S:6.3=T3--,-,--
Participant 21,Round: 17,1.1,-0.32,1.58,,,,1,-,0,-,8.9,14,0.0,0.0,36.8,Exc,270,21/7--No,3.0,20/07/2021 08:31:23,S:1.1=T1--,-,--
Participant 22,Round: 17,3.5,-16.79,8.27,,,,1,-,0,-,6.5,14,0.0,0.0,36.8,Exc,275,22/17--No,11.0,20/07/2021 08:31:23,S:0.1=T5-S:0.9=T5-S:1=T6-S:1.2=T6-S:1.4=T6-S:1.6=T6-S:1.7=T6-S:1.9=T6-S:2.3=T6-S:2.4=T6-S:2.5=T6-S:2.6=T6-S:2.7=T6-S:2.8=T6-S:2.9=T6-S:3=T7-S:3.1=T7-S:3.2=T7-S:3.3=T7-S:3.4=T7-S:3.5=T10--,-,--
Participant 1,Round: 18,5.0,-13.26,18.93,,,,1,-,0,-,5.0,14,0.0,0.0,36.8,Exc,286,1/4--No,8.0,20/07/2021 08:31:23,S:0.2=T6-S:3.4=T6-S:4=T6-S:4.1=T6-S:4.2=T6-S:4.3=T6-S:4.4=T6-S:4.5=T6-S:4.6=T6-S:4.7=T6-S:4.8=T6-S:4.9=T6-S:5=T6--,-,--
Participant 2,Round: 18,10.0,-2.34,43.71,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,281,2/13--No,9.0,20/07/2021 08:31:23,S:10=T7-P:10=T8--,-,--
Participant 3,Round: 18,9.5,-15.54,29.49,,,,1,-,0,-,0.5,14,0.0,0.0,36.8,Exc,287,3/16--No,27.0,20/07/2021 08:31:23,S:0.1=T8-S:0.2=T8-S:0.3=T8-S:0.4=T9-S:0.5=T9-S:0.6=T9-S:0.7=T9-S:0.8=T9-S:0.9=T9-S:1=T9-S:1.1=T10-S:1.2=T10-S:1.3=T10-S:1.4=T10-S:1.5=T10-S:1.7=T10-S:1.8=T10-S:2=T10-S:2.1=T10-S:2.3=T10-S:2.6=T10-S:2.9=T10-S:3.1=T10-S:3.4=T10-S:3.6=T10-S:4.2=T10-S:4.6=T10-S:4.9=T10-S:5.4=T10-S:5.8=T10-S:6=T11-S:6.2=T11-S:6.5=T11-S:6.7=T11-S:6.9=T11-S:7=T11-S:7.2=T11-S:7.3=T11-S:7.6=T11-S:7.7=T11-S:7.9=T11-S:8.1=T11-S:8.3=T11-S:8.5=T11-S:8.6=T11-S:8.8=T11-S:8.9=T11-S:9=T11-S:9.2=T11-S:9.3=T11-S:9.4=T14-S:9.5=T16--,-,--
Participant 4,Round: 18,10.0,-14.48,31.57,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,286,4/1--Yes,6.0,20/07/2021 08:31:23,S:0.1=T1-S:0.3=T1-S:0.5=T1-S:1.1=T2-S:1.9=T2-S:2.7=T2-S:3.5=T2-S:3.9=T2-S:4.3=T2-S:4.6=T2-S:4.9=T2-S:5.3=T2-S:5.6=T2-S:5.9=T2-S:6.2=T2-S:6.4=T2-S:6.8=T2-S:7.1=T2-S:7.4=T2-S:7.9=T2-S:8.2=T2-S:8.8=T2-S:9.1=T2-S:9.3=T2-S:9.4=T2-S:9.5=T2-S:9.6=T2-S:9.8=T2-S:9.9=T2-S:10=T3--,-,--
Participant 5,Round: 18,8.8,7.99,51.49,,,,1,-,1,-,31.2,14,0.0,0.0,36.8,Exc,288,5/7--Yes,5.0,20/07/2021 08:31:23,S:8.7=T3-S:8.8=T3--,-,--
Participant 6,Round: 18,10.0,36.69,82.75,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,280,6/18--Yes,8.0,20/07/2021 08:31:23,S:0.1=T4-S:0.8=T4-S:1.2=T4-S:1.6=T4-S:2.1=T5-S:2.4=T5-S:2.9=T5-S:3.2=T5-S:3.7=T5-S:4.1=T5-S:4.5=T5-S:4.8=T5-S:5.2=T5-S:5.5=T5-S:5.9=T5-S:6.3=T5-S:6.6=T5-S:6.9=T5-S:7.2=T5-S:7.5=T5-S:7.7=T5-S:7.8=T5-S:8=T5-S:8.2=T5-S:8.3=T5-S:8.5=T5-S:8.7=T5-S:8.8=T5-S:8.9=T5-S:9=T5-S:9.1=T6-S:9.2=T6-S:9.3=T6-S:9.4=T6-S:9.5=T6-S:9.6=T6-S:9.8=T6-S:9.9=T6-S:10=T6--,-,--
Participant 7,Round: 18,5.3,3.35,36.7,,,,1,-,0,-,4.7,14,0.0,0.0,36.8,Exc,288,7/5--No,6.0,20/07/2021 08:31:23,S:0.1=T4-S:1.2=T4-S:2.2=T4-S:3.2=T4-S:4.1=T4-S:4.4=T4-S:4.9=T4-S:5.1=T4-S:5.2=T4-S:5.3=T4--,-,--
Participant 8,Round: 18,6.7,-22.6,15.44,,,,1,-,1,-,33.3,14,0.0,0.0,36.8,Exc,284,8/14--Yes,7.0,20/07/2021 08:31:23,S:6.6=T5-S:6.7=T5--,-,--
Participant 9,Round: 18,7.0,8.79,47.71,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,289,9/17--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:1=T3-S:3.2=T3-S:4.5=T3-S:5=T3-S:5.5=T3-S:6=T3-S:6.6=T3-S:6.8=T3-S:6.9=T4-S:7.1=T4-S:7.2=T4-M:7.1=T5-M:7=T6--,-,--
Participant 10,Round: 18,5.0,-28.72,3.47,,,,1,-,0,-,5.0,14,0.0,0.0,36.8,Exc,290,10/12--No,8.0,20/07/2021 08:31:23,S:0.1=T3-S:0.4=T3-S:1.4=T3-S:2.1=T3-S:2.4=T3-S:2.8=T3-S:3.3=T3-S:3.7=T3-S:4=T3-S:4.1=T3-S:4.2=T3-S:4.3=T3-S:4.5=T3-S:4.6=T4-S:4.7=T4-S:4.8=T4-S:4.9=T4-S:5.1=T4-S:5.2=T4-S:5.1=T4-S:5=T6--,-,--
Participant 11,Round: 18,10.0,-31.64,14.41,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,285,11/19--No,17.0,20/07/2021 08:31:23,S:0.1=T9-S:3.3=T9-S:8.1=T9-S:10=T9--,-,--
Participant 12,Round: 18,1.1,27.57,29.48,,,,1,-,1,-,38.9,14,0.0,0.0,36.8,Exc,290,12/10--Yes,4.0,20/07/2021 08:31:23,S:1.1=T3--,-,--
Participant 13,Round: 18,10.0,1.38,47.43,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,281,13/2--Yes,69.0,20/07/2021 08:31:23,S:10=T20--,-,--
Participant 14,Round: 18,1.0,1.01,1.01,,,,1,-,0,-,9.0,14,0.0,0.0,36.8,Exc,284,14/8--No,10.0,20/07/2021 08:31:23,S:0.1=T4-S:0.3=T4-S:0.4=T4-S:0.5=T4-S:0.6=T5-S:0.7=T5-S:0.8=T6-S:0.9=T6-S:1.1=T6-S:1.2=T6-S:1.1=T7-S:1=T9--,-,--
Participant 15,Round: 18,5.0,-7.02,25.17,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,282,15/20--Yes,7.0,20/07/2021 08:31:23,S:0.1=T2-S:0.5=T2-S:3=T2-S:4.2=T3-S:4.7=T3-S:5=T3-S:5.1=T3-S:5.2=T3-S:5.3=T3-S:5.2=T3-S:5.1=T4-S:5=T6--,-,--
Participant 16,Round: 18,10.0,-5.94,40.12,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,287,16/3--Yes,11.0,20/07/2021 08:31:23,S:10=T6--,-,--
